label,warhol,arkansas,experience,warholWhy,arkansasWhy,experienceWhy
5dc1d16946c7ba134f6626bc,Yes,Worse off,Yes,"Whether they know it or not, they have something extremely valuable in their possession. If they ever find out, they could be much better off financially.","He's going to have less money whether he understands where the tax money is going or not. Even if knowing makes him feel better, he's still down $100.","It sounds like a good escape from real life. If it can be any experience I want, I could definitely come up with something that would be more fun than every day life."
62fbeca46caf4abaaf74b5f1,No,Worse off,Yes,If they don't know it's original it doesn't matter what they got.,He will have less money.,It would be a unique experience to try something I might never get to do in real life.
63461a2e4fbbd9b9d80197db,No,Worse off,Yes,He is not better off since no one will ever know that it is the original and they are identical to the fakes. ,He is worse off since the money would be taken from him not by choice. John might feel like it was forced from him and perhaps he would use that money or more on other causes.,Yes that sounds great. I would be able to experience anything I am interested in without the knowledge or drawback that it is not real. 
5c91fc9c183fb70012f3510a,Yes,Worse off,No,Only the original one has any real value.,If John knew about the flood and would donate on his own then that's how it should be instead of more sneaky taxes.,Reality is already way too messed up. I don't need anymore fake experiences.
5d8b32e664ac880018630273,No,Better off,No,I guess not since it's impossible to know. Unless there is a way to actually distinguish it I don't see how they would be better off.,"Despite not knowing exactly where the money went, his money did end up helping others. I would assume that HE would assume that some of his taxes go to help people already.",It sounds like some sort of dystopian spookiness. I want to interact with real individuals and that's impossible in those circumstances. I guess it just creeps me out.
5c92aa671ce0cd00128c6c86,No,Better off,Yes,It will never be worth more than the copies and they are all functionally the same. ,The welfare of a population indirectly affects everyone. The area might be home to some resource that John benefits from. ,"I would be experiencing the event as if it is actually happening, and not be able to tell the different. So I would like to be plugged in. "
64abee38a80dfb5e45212487,No,Worse off,No,If the original creators cant tell the difference then why spend more on a possible fake.,He now has less money and the flooding is never going to affect him.,While it might be interesting for a few minutes it would still be fake so not worth the time wasted.
63d3fbf6aca63e00ed85d00a,No,Better off,No,"Since no one can tell if it is real or fake, I don't think they would be any better off regardless. People who see it will have different opinions whether its real or fake, so either way it does not matter.","I think it leaves him better off, even though he doesn't know what the money goes to, in his subconscious, he may have an idea it is for something important. ","While it is tempting, I would not want to go into the machine because once I am out and learn that what I experienced was not in fact real, I can see myself going into a depression and not enjoying this world I am truly in and only thinking of the experience."
5a348ea750833c0001ee9550,No,Worse off,No,"If there's no proof, and nobody knows its the real one, then they're no better off then if they had a copy.","As much as he likes helping others, the government is taking that extra money from him whether he can afford it or not.","Reality may be hard, but I'd rather live in it than a simluation."
614dee533a453a96facba70b,No,Worse off,Yes,"Nobody will ever know which one is the original, and original art only means something if there is an emotional attachment to it, so it doesn't matter.","Unless John is wealthy and swimming in money, paying more will hurt. ","I don't know if I'm experiencing anything ""real"" right now. As far as I know, I'm already in another machine, and that machine might be in another machine. I might live in a young machine's toybox, I don't know. I'd take the best experience I can get."
633b0a148c59e60d29652fda,No,Worse off,Yes,The art world is rather silly.  Using this method the art collective made crazy profit.  No one should want to participate in such nonsense.,I’ve always found the government to be less efficient than the general public. The better outcome for John would be if he had the ability to spend his own money.  Perhaps a government outreach for donations directly to well respected charities would be best.,I would be willing to use this machine because the memories would feel real and allow me to experience things I could never imagine.  I wouldn’t even mind being fooled into thinking it’s real.
5941a894d304710001c3766b,No,Better off,No,"If they don't know, it won't materially impact them.","He doesn't know about the flood, so he doesn't know his contribution is helping anyone.",The long term negative effects of this would outweigh the immediate pleasure since you could not recreate it in real life
58064d91f25c440001678a10,Yes,Better off,No,"The original art is the work of a human being, Andy Warhol. Its value therefore is real, not fake like the other 999 drawings.",It makes him better off because as a citizen he benefits when the taxes of everyone are used to help Americans through disaster relief. Having a just and caring society benefits John much more than the loss of $100.,I prefer reality. The machine would in a way just be a trick that fooled me into thinking I had a real experience.
63d408a690705bd9c54c50a6,No,Better off,No,"If they will NEVER know, they are not better off.  ","While it doesn't affect him directly, doing good for others is important, and $100 will not make or break him.",Simulation could never replace the real deal.  
641adeb9f2a8a9f112571e78,No,Worse off,No,"The only way I would perceive someone being better off in this case, is if it WERE distinguishable; since they'd be able to sell it for more money. If no one can tell, no, ultimately I don't believe the originality would matter to anyone, since there are 1000 people who will never be able to tell.","He ultimately has 100 less dollars to his name. Even if it were willing, there is little denying that that is ""worse off"", even if a miniscule difference.","I'm not clear if this is a permanent choice or not, but either way, it matters very little to me. I don't believe that a fantasy is worth living(Except maybe when eating. Who doesn't want calorie free food?)."
6388fe254da991e17e7535ed,Yes,Worse off,No,Because it's worth a lot of money.,"He pays more taxes, making him worse off.",I like to stick with reality.  I don't need simulated reality in my life. 
5be1ac50ca095c0001b9f717,No,Worse off,Yes,Unless it can be authenitcated it is not worth very much,John will have less money now to spend as he likes,This would be a fun and safe way to experience things you can't in the real world.
63ed04d2ce3b27bda2fbbb9c,Yes,Worse off,No,Because a real expert will be able to distinguish if it is real or fake.,"Because he will be financially penalized, and not even know what it was for.","I don't want to live in a fantasy world,  I want to experience real things."
5e9f2cd17c41440a2855a88e,No,Better off,Yes,Because art is all about the meaning you yourself assign to it.,Because if John is happy about helping others then it shouldn't matter if he knows he's done it or not.,Because if I think it's real then that's all that matters. It's still a legitimate experience that I can take with me. 
62e97dfea1a1ef00cb9f0b10,Yes,Worse off,Yes,The value of the Andy Warhol drawing will only go up in value,It may help in the long run but it will hurt his current financial state,Because I would be interested in trying this experience
5f39eb3c94f71318adf97910,Yes,Better off,No,The drawing feels much more meaningful as the original.,"If he is happy to help anyway, then he would be glad that his money is going toward this cause.","I think that once I came out of the machine, nothing would be as enjoyable in real life. I would be depressed afterward."
5d47abcc2dc88900166f27c9,Yes,Worse off,Yes,"Because the original was actually created by the artist and that has significance whether or not the individual knows that it is a copy or not, it is a connection to the artist that the copy will never be able to provide.",John is worse off because while his money is going to help others he is not aware of it all he knows is that he's being taxed versus the feeling of charity by giving his money to a worthy cause.  There should be a third option which is no better or worse off which I think pertains to this question.,Because I would enjoy having the experience whether it was real or simulated and I realize that this is counter to what I requested for Alex but I do believe that these instances are different since I can determine which books Alex receives.
602bff07a6fada440d3c4f6b,No,Worse off,Yes,There's two sides to this argument by not knowing if you have the original or not you somehow all equal. If no one's gonna ever know they have the original then it's a moot point.w,He is out 100 dollars and has no explanation for it.. If he knew where the money was going he may be better off.,I think it would be a great experience.  It would be something different and i am open to that.
565c6791c121fe0012fc3caf,No,Worse off,Yes,"There is no way for them to know if it is the original, so it's not like they can sell it for a lot of money.","He was not affected by the floods, but has to pay money towards relief.",I think it would be fun and cool to experience something that I may never be able to in real life.
59aaf1705e7f4800010eeec7,Yes,Worse off,Yes,"The original will always be perceived as more valuable than the copies. There will always be a way to tell, no matter whether or not someone claims there is not a way.","John will lose a bit of money, so he'll obviously be a bit worse off. He won't be terribly affected, though.",Sounds like fun. Why not? Unless there is some sort of physical risk of danger.
5b7e118e87d85f0001baac27,Yes,Worse off,Yes,"This only reason I can give is because the original is still the original, and at some point in time it might because distinguishable. ",This really isn't a yes or no answer. It makes John worse off financially but better off as a caring and kind human being. ,"My father died more than 50 years ago when I was 14. I'd love to use the Experience Machine to ""visit"" him."
612c365b952c2a5244a9bee6,No,Worse off,No,"The authenticity of any of the drawings are indistinguishable. Therefore, they can be sold at similar values in the same market unless every party involved is aware of the actual authenticity of the painting.",John seems like a working class citizen himself who can be impacted by a similar natural disaster in a similar economical circumstance. Why tax someone who has to work to earn money rather than rich people who passively earn income that can help other people and themselves?,I think I would suffer from an extreme depression when I returned to reality. My mental health is already too fragile to withstand much more heartbreak.
5e21e741f814784d3180f004,No,Worse off,Yes,It no longer has value.,He's losing money and not benefitting in any way??,My brain has been warped by poverty and this machine sounds like an end to pain.
5c3f0f042455ae000154cee9,No,Worse off,Yes,"The answer might be different if there was any way at all to tell the difference, but since one can't, they have the same sense of hope of having an original as the people with the fakes.",I feel John would be better off in knowing about the flood so he could make a free choice.,I would do it because I understand there are experiences I would like to have but realistically won't.
59528796a186be000114dc32,Yes,Worse off,No,The original has more meaning to it.,John is having his taxes raised that will not have a major impact in his community.,I do not think I would enjoy the immersive fake reality.
5f467b0a0d1aef037515c8c9,No,Worse off,No,"He will probably never know it is real or not. Also, that drawing is hot garbage. I seen better 5$ twitter commissions.","hes losing 100$, he will always be less well off because of this.",This is literally the concept of the matrix movies. Humans are not THAT stupid and will realize it's not real fairly quickly.
63c1d184883ce15537788b40,No,Worse off,Yes,If they will never know if its the original or not it wont change anything.,He is worse off and will never even know why.,It would be a chance to experience things you may never get to experience in real life.
5f63d462fb4c4713b69d4bb7,Yes,Better off,Yes,Yes they are as it is worth an insane amount of money compare to the copy and nothing is like the original piece. ,It would in the end as he will get more help from the Arkansas government. ,I think i would like to try it as i want to truly feel and have the experience of being in love. 
641361334c91a0c6ff4c5b79,Yes,Worse off,No,The original has actual value because arts value cones from the persons touch,The government would use that money less effectively than John donating to a fund to help the flood,I would want to know that I am in a fake immersive experience and would go crazy if I could distinguish was was real vs fake
60a7be7c56ee5fe79719a01e,Yes,Worse off,No,"While no one knows whether they got the original or not, the case still stands that there IS an original. The original was used to create the copies - without it, the copies themselves could not exist, meaning the original will always have that value over the copies.","John loses money in this case, and it does not provide him benefits, so he does not gain anything tangible due to his contribution. Even if he is glad to donate, that is still $100 that could have been spent elsewhere.","It's fake; I do not care if I don't know during it or not - when I get out, I will know that it was all meaningless. That the time I spent developing meant nothing; I would be left in dread over the life I left behind."
5bac1d9dc1155b0001175e55,No,Worse off,No,"Because this person doesn't stand to gain anything from having the drawing. The drawing will never be identified as original, so this person wouldn't make any more money if they sold it than the other 999 people who bought the others.",It makes John worse off as far as his ability to trust his government because he is not being informed properly about a situation that is affecting him financially.   The government doesn't appear trustworthy without transparency.,"I wouldn't want to do that because my original body might be in danger at some point.  If that were to happen, both the simulation and my natural body would be negatively affected because the simulation couldn't exist without it.  Also, I wouldn't want to miss out on real human experiences. "
5c9bc47135cde70001837b95,Yes,Better off,Yes,"Its left unclear if anyone can tell the difference, if he's insuring a fake at original prices that would suck.","We all do better when we all do better, rising tides raise all boats. ","How can I be sure I am not in one already, imagine the lives you could live."
5d54b73f1c1de70015d50959,Yes,Worse off,Yes,"Technically yes, because they have the original. Although they will likely never know or benefit from it.","Technically worse off, because now John doesn't have the satisfaction of knowingly donating.","There are many thing working class people will never ever have the chance to experience due to the immense greed of the Elite. f course, I would like to experience some of those things. A spa day comes to mind."
63d3fa0d6c990bc96e11becf,No,Better off,Yes,"Original is usually best, especially when it comes to art.  But after watching this video, it sure seems like a lot of work goes into faking these things.  Maybe even more work than what was put into the painting itself possibly.","He seems to be a helpful person that cares about his community.  If you have the money to spare to help people, then please do.  I think by John paying, it makes him feel good.",Since I was little I dreamed of becoming an astronaut.  I would plug into this machine for sure!  I would love to have an experience like this!
5b0c65c11e55760001b96e90,No,Worse off,No,Art is overestimated.,Because he loses money.,It feels kind of creepy.
5c27e76978fad500019328cc,No,Worse off,Yes,"Since it's impossible to tell the difference, the distinction is now truly lost.  Consequently, there isn't really an original at this point because it's beyond our ability to perceive or know.","This is difficult to answer, but because John doesn't know what his money is being taken for, he will have the perception that it's just being taken rather then for a good cause.",This would allow me to potentially experience things that I otherwise wouldn't be able to and do so with complete immersion.
5a8b3fa3b093f80001a80576,No,Worse off,No,"If they don't know, they don't know.",The payment would come as a tax. It is not a charitable donation.,I don't think that wishes come true that easily. 
5d22782501a19000018ba634,Yes,Worse off,No,One is an actual piece of art history while the others are cheap replicas.,"While John would give the money to the cause, he can't know what it's going to. For him, it would be a worse off scenario.","While it may be pleasurable, it is entirely an act of fiction. It therefore lacks any substance that doing the same thing in real lifd would."
5f35cd449bf003039842077f,No,Worse off,No,"If the copy can't be told apart from the original by the person who made it what difference does it really make? None in my book,",Financially he is worse off because hes losing $100 and I can't get back.  ,I think being in something you don't know is real and you just thinking it can be done without the machine. I rather focus on reality vs something fake.
63d1650b103325686e22e3b7,No,Better off,No,Nobody knows what is real or not.,He would want to help anyways.,Because I would not know that I was in the machine.
5e74508464051f3bc699a3ee,Yes,Better off,No,Because this was actually made by Andy Warhol. ,"John is helping others. John desires to help others. He may not be ""better off"" as he does not know about it but he certainly isn't ""worse off"".",I would worry this machine would potential alter reward systems in the brain for the worse. 
598e325033481c000164d2aa,Yes,Better off,Yes,Because the person who got the drawing would not know if they had the original or not. This allows the person to be grateful for the painting and will always know that it could in fact be the original.,John would be better off because he wants and does contribute to relief efforts. Just knowing that his funds are helping people in need.,I think that it would be an adventure that would provide a good experience. Actually being successful in my life would be a benefit to how I would feel.
5ecc6ffce3ca77849333e83e,No,Worse off,Yes,The person does not know whether his copy was original or not.  The person likely thinks that their copy was fake.,"I would choose ""no difference"" if that was a choice, but in this case John did not know why he had to pay the government $100.  As far as John is concerned, the government is greedy and raised taxes for no reason.",I would never make enough money to afford the experiences that I want.  This machine would allow me to experience things such as traveling to an exotic country or eating the most expensive steak in the world.
5b6482e9f5bc0a00019fd571,No,Better off,No,"Because you can't tell the difference, so there's no reason to be happy since you don't know.","Because he helped others, which should provide a sense of accomplishment and make John feel good about himself.",I think leaving would be too upsetting.
6440ff579347d8f75783b52d,No,Worse off,No,Since no one knows which is the original it doesn't matter who has what.,He was forced to give up $100 and has no idea what the money is actually being used for.,"Not knowing that you're in it is a bit freaky, if I was aware I would though."
6009b7cb660adc051f80bf83,Yes,Better off,No,"Yes and no. They won't know they have the original, but if they somehow knew they did have it, they could make a small fortune off of it. ","John feels altruistic and doesn't mentally seem to stress about the $100, so to me it seems he is better off and finds a sense of goodness in the levy. ","I would prefer to experience it in real life. Despite how realistic the experience may be in the machine, I would still know it didn't actually happen. "
5ae11f9709eae20001132c22,No,Worse off,Yes,"They wouldn't know if it was real or fake, so they are not better off than anyone else that received a copy.",The money taken from him could be essential to his well being. It does not give him any real world benefit.,"I would like to try and and enjoy things without any regret. I would do this for a few hours or so, but not a very long time."
64947980de05e8ce37b3bc98,Yes,Worse off,Yes,Because they bought something that they wanted and it is authentic.  No one wants to be ripped off even if they never find out. ,It takes money that Jack would need.  JAck probably would not mind giving money to help others but maybe not in that amount.  ,Certain activities in real life would cause great harm.  I would like to experience the thrill without the harm and real life danger. 
5f579cc797c3ee2607f6e344,No,Worse off,No,"they were perfectly fine with getting a copy, and due to the odds they can assume it is a copy. They will never know it is an original.","If he knew about the taxes, he would be better off. Since he does not know, then he doesn't know he is helping people. The only thing that is happening to him is the government secretly taking his money.","I would hate knowing that everything I experienced and felt was fake after leaving the machine. It would just be like a realistic dream, but overall not real."
649b2106b81f8dcf5d163ee5,Yes,Worse off,Yes,The original is worth more money,He isn't living by the water and he will be 100 poorer without his consent.,I would like to travel using the machine
6460181fc3a15babdad7bf3e,Yes,Worse off,No,The original is always better than a copy. You can't imitate art.,Raising taxes always leaves people worse off because the government tends to waste money on unnecessary items. A charity would use the money in a better manner.,I prefer reality to being in a machine with a fake experience.
5dd6d370194e486498e13ab6,Yes,Better off,Yes,"Yes, because it is probably more meaningful to them.",John wants to contribute to help people so he is better off.,"I would go in to relive some of my past experiences, to see some of my pets who have died."
601478ee2d7cc94b1f1855ec,No,Worse off,No,"The original would have gained value over time, but since there are 999 copies floating around and nobody can tell which is the original you can expect the price of the drawings to stay well below the potential.","The government does a terrible job providing relief, and wastes most of the monies. The victims of the flood would have been better off with donated help. John is worse off because he has less money to spend on himself do to being forced to pay for others without being given a choice.","I enjoy living in my reality, and have no desire for an experience machine, but If my reality was poor quality the I could see myself changing my mind."
6487901ef9fad1bfcf43daa5,Yes,Better off,Yes,it is better because the original one is better of that the copy one,Because John's life will improve and go a long way to help others  ,because I feel like doing that now
5b05e0d131cebe000177c38e,Yes,Better off,Yes,Technically yes if it can eventually be proven. An original is always better than a copy and the original would be worth alot more!,I am assuming he can afford it and is well off. I don't think it would effect him and im sure he would like to help those in need.,My life sucks. This would be nice to get away and forget the real world.
56e32190e414dc000c8b40ae,No,Better off,No,There is no way of knowing the original so no way to derive economic benefit or personal satisfaction from it. ,"The consequences of deprivation have a tendency to spiral out, effecting the whole of society and even the world. Assuming the loss of 100 dollars is not meaningful to John's well being I would say he is better off. ",It would be profoundly disappointing coming out of the machine later and realize it was all in my head. It is also a very selfish kind of thing that benefits no one besides myself.  
6441a0b968ccfb017694a842,Yes,Worse off,No,"Yes because the value is still around 20k, even if the person isn't aware.",It would make him worse off because he would have to unnecessarily spend more money for something that's not his fault.,"I simply don't want to live a fake life, even if I'm not aware that it is fake. People say ignorance is bliss, but I say that ignorance is a delusion."
5d9968a81e667f00161f811b,No,Better off,No,It really doesn't matter because you can't tell which one is fake or not. ,Better off in a sense that he'll be able to help the flood victims.,I wouldn't go on the machine because I will not be able to tell what's real or not in the machine.
5d100e740277ff00152f7562,Yes,Worse off,No,"Somehow, someway, they'll figure out the original one, eventually, and he will be richer for it. Also, it makes for a good story. ","Whether he wants to help people he doesn't even know have been flooded or not, everyone is a little worse off when they are taxed more. Most of us cannot afford any extra taxes. ",Im not interested in being in a simulation wherein I am manipulated into believing a reality that is not true. 
5ecf24854c2e85345e65c367,No,Better off,Yes,"No, because they're all exactly the same so they may as well all be fakes.","He would gladly contribute that money if he knew about it, so by increasing taxes, he is contributing, which he would like to do.","I may currently be in an experience machine, so I might as well get the chance to make my experience better."
5b6259be5256470001bd0c6d,No,Worse off,Yes,If it's unknown then no one knows that it should have more value.,He has less money now then he would have.,It would be basically like dreaming. I already do that a lot and real life isn't very fun so I would do it.
6288fcde51a372bff1785173,No,Better off,No,"If the real and fake ones are hard to distinguish, I would rather spend a lot less money on a fake one.",I believe it will make John better off because he wants to help others even if he will not benefit from it.,"If I use the machine to have an experience that I could not have in real life, it could cause depression."
640166824dafec09063f349a,No,Worse off,Yes,It doesn't matter what copy this person gets as the original is indistinguishable. Since this is just art and its use is purely visual I don't think it will matter much to these people.,This tax on John does not involve him or his town and therefore this is money he is losing at no gain.,"Yes, I would go into this machine because I would really want to experience these things and I don't see any real drawback to these experiences as long as they are attainable in real life."
63d13ed97b500fd99ee7dfd3,No,Worse off,No,There is no way to know that it really is the original and now it holds the same value as the other 999.  This decreases it's value the the original value will never again be truly appreciated.,John is 100 less net value and he doesn't even know that he's helping Arkansas flooding therefore he's worse off.,I just feel like I'd be sad when the machine ended.  I would know that it was fake.
5ba288c63fd80800016308c4,No,Better off,No,They are indistinguishable from anyone and nobody would ever know.,John likes to help others even if it does not affect him. He would feel good about helping.,I would be scared something might go wrong and I never get out of virtual reality.
632fa9e40fa5b8393ed87659,Yes,Worse off,No,An original is always better than a copy.  I believe scientifically by testing the paper and paints it would be possible to know which is real.,Because John should not be taxed indiscriminately for the government to five money and take credit for helping out.  John should be allowed to make his own decisions to help.  It is wrong to force John and not allow him to make his decision.,I would prefer to experience things for myself that I would remember.  Those experiences help to mold who I am and how I grow as a human being.  Wether they are good or bad.
5bbc18010cb04c00015025ce,Yes,Worse off,Yes,I think they got a great deal on the original. They don't have the fake. ,"I think it would make him feel worse not knowing where the additional taxes are going, he would be wondering. ",I think it would be really fun to experience things that I wouldn't probably experience in my entire life. Might give me motivation to actually do them in real life if I enjoyed it. 
616c9115b3a3d2f885822a57,No,Worse off,Yes,"The person has no way to prove it, so they're not any better off compared to the 999 other people.","He's obvious worse off because he has less money. He can feel good about having less money, but he's still worse off.","There are so many things I want to experience which really aren't possible in my circumstances, like going to space."
64135a1754a2b94d653f9c79,No,Better off,Yes,"In my opinion, the process of the forgeries are artworks in and of themselves, and the person buying the artwork has something of value.","I think the better off all citizens are in a country, the better the country becomes. Therefore, raising taxes to provide financial relief is a net benefit to everyone.","Yes, I would choose to plug into the experience machine. This is because the experience machine seems better than the life I am currently living. "
5934a676e7866d0001618b81,No,Worse off,No,"There's no way for anyone to know if it's the original. For that reason, the person isn't better off by getting the original.","John doesn't know he contributed $100 to the relief effort. Nevertheless, he has $100 less than he did before.","When I come out of the machine, I'll probably feel terribly disappointed that the experience wasn't real. And I'll be back in my current stressful circumstances."
5c8afb535e65990001da9eeb,Yes,Worse off,No,Because the original is worth 20K or more and it's worth a lot more than receiving a copy which is worth around 250,"Well, probably a little worse off because levy 100 plus 100 donation and he's got a little less money so a little worse off but still worse off.","Because the experience is not real and eventually I would have to come out of the machine and live in the real world so while yes, would be it be nice, would I enjoy, would I like the experience machine, but no, I wouldn't want to go into the machine."
56802e5fc5767f00121cc6a0,Yes,Worse off,Yes,The ORIGINAL is ALWAYS worth more than a forgery.,He is 100 dollars poorer with no explanation.,"Of course, who wouldn't. I would love the opportunity to experience it and never be aware that is wasn't real."
60321bd53ecd7d1e0edab63c,Yes,Worse off,No,It is an original done by the artist and not a copy.,He is taxed without information as to why.,I may become addicted to it and never want to leave.
62b5da77688feb883eba275d,No,Worse off,Yes,"Everyone who got the drawing is able to enjoy the art just the same.  While there is a difference between the real and the fakes, no matter how indistinguishable, this doesn't make much of a difference as to which owner has it until it is discovered, like Schrodinger's art.","Taxes are practically theft to begin with, but to make them specific to a person is unconstitutional, not to mention immoral.  If John is such a great guy that he would willingly give the money, then just be honest with John, instead of manipulating him or forcing him.  Even if John doesn't know, he still has to live in a society with the scumbags who secretly taxed him.","This is why I read books, watch movies, and play videogames, although with each of those I need to put in considerable personal effort to give myself over to imagination.  This would make escapism easy, and would probably be an amazing way to unwind when really stressed out."
62c026818910950fc380e599,No,Worse off,Yes,"If no one can ever know it is the original, whatever benefit there is to owning the original cannot be enjoyed. One can't be proud of owning the original if one doesn't know this, and one can't sell the original if one can't prove it is original.","It makes John financially less well off by exactly $100. He gets no direct benefit, not even the pride of helping another since he is unaware of where the money is going. ","I tend to do this anyway to some degree. I ""immerse"" myself in a film or novel and the reality I am in fades a bit. The scenario is more extreme, but If I believe in the reality with full confidence, I don't have a problem with that. "
62728a0a9af43a4421bcbcfa,Yes,Worse off,Yes,"To have to chance of owning an original Warhol is an amazing thing.  Someone out there is very fortunate.  As a side note, this is a very interesting experiment.  Andy Warhol would be proud of this.","I know John is happy to help, but then he should have the option to help, rather than be forced to.  It will make him worse off financially.","If it's all the same to me and I can experience ANYTHING, I would like to have the experience.  Maybe it's not real, but I would know what the experience would feel like"
5e46aa20caec81000b7d4f93,No,Better off,No,He doesn't know the difference so it really doesn't matter.,"Helping someone will be more valuable to him personally, than the 100 dollars.",This is just not something that I would enjoy doing.
63ed2515d3fe6335b2c11094,No,Worse off,No,because if he paid for the original and he gets a fake then it is fraud.,it should be up to him if he wants to help or not. his taxes should not have to suffer the increase.,i would not feel comfortable giving total control to a machine.
5dc88a6643755e5f227e0488,No,Worse off,No,"If they can't verify, then they will just treat it as a copy.","Worse off, because he has less money in his pocket than before the tax increase.","There's no use in trying to live out a fantasy, I would rather stay in real life than try to indulge a false reality."
5bfd81fb2feab400014d9060,No,Worse off,No,Because they destroyed the value by making all those fakes. nobody would beleive him.,Government is always wasteful John would be better off giving the money to a charity.,"That seems too easy, Life is not always easy and I like to experience all  aspects of it. "
647c65c5acb91c89819c7970,Yes,Better off,Yes,It gives them a unique story and a feeling of wonder in having the original.,Helping will make him pleased with himself so it is a better off situation.,I would like to experience it at least once.
63bcbf7e0ac7e876387ef720,No,Worse off,Yes,"If the original is indistinguishable from the copies, there is no difference. However, the people who did it should definitely be prosecuted for copyright infringement.",The government is taking money from John without telling him why. He gets no intrinsic value from this.,"I can think of numerous alternate realities, especially concerning past lovers, that I wouldn't mind living again."
5e3040a2d1a553000cc9147b,No,Better off,Yes,"If it can't be authenticated, then it's authentic only in the mind of the person who believes it, so my answer is ""it depends""","I guess he is better off because we are all connected in some ways, and the benefit of others is also our own",I would enjoy the experience. 
647652cb5644044df439e1fb,No,Better off,Yes,"If they are indistinguishable and you cannot tell the difference, then no one is really better off by getting the original one versus the copy. I feel like if you will never be able to tell the original from a copy, then it kind of makes both of them meaningless.",I think the government raising taxes to provide financial relief would make John better off because he would gladly contribute to it even if he knew about it so obviously he is not poor. The money would being going to a good cause .,I would go into the machine because a lot of people will never get to experience the vast beauty of the world because they do not have enough money to travel or they have a disability that doesn't allow them to travel. The machine would allow someone to experience real memories and real feelings without having to actually be there and that would just be amazing. They will get to experience something that they will never get to in real life.
642b870d034d88f7cb432268,No,Worse off,No,"distinction makes the worth. without that, none is valuable than the other ","We understand that taxes are meant to improve people's lives, but many of us still don't like them. So, it's fair for the government to explain why they're raising taxes. This could help John feel better about it.","Desires often bring about things we might not actually like or things that aren't good for me. And since I'm already facing difficulties in the usual way, why make things even harder with the help of a machine?"
63b6ef9027eb90f292852ee4,No,Worse off,No,It does not seem to make a difference either way since nobody would know better anyway. The person isn't getting any tangible benefit from it and couldn't prove he had the real one.,John not having a clue why he was now paying an extra $100 is definitely something that may stress John out and make his life worse off. If he knew what it was about and could contribute of his own accord that makes it easier to stomach giving it away.,I think that when I came out of the machine and had to go back to reality that it would be utterly disappointing and I wouldn't want to do that to myself. 
640d43c9451ce148162a7643,No,Worse off,Yes,If you don't know you have it you might as well not have it at all,If it dosen't directly help him I guess it would be bad for him in some way,I would do anything that seems interesting . This would definitely be something you don't do everyday
5f03b9bb0207bf5ee50faf41,No,Worse off,Yes,If the fake looks as good as the original then get the fake. No one will ever know.,I say worse off because they are not telling him the truth of why and what the $100 tax is for. To me the government is committing fraud but what else is new ,I would love to go into the experience machine because it would be a much more affordable way to spend 7 days in Bora Bora. I would stay at the four Seasons resort and swim in the ocean everyday 
643ead9be9be7fa2c20e1a53,No,Worse off,No,"There will forever be doubt in his mind (or anyone who may later purchase it) as to whether it is the original or fake. In essence, the original became a fake itself.","John is $100 poorer, without the satisfaction of knowing that his sacrifice helped someone else.","In my youth, I experimented with drugs, specifically cocaine. The fact that made it easy for me to quit was that I always knew that the experiences I had were not authentic, and only made me feel worse after coming down. Real experiences are priceless."
61071715ef66759482346ce4,No,Worse off,Yes,It doesn't matter really.  He's probably the worst artist ever so the fakes are more legitimate. ,It's taking away part of his income.  Whether he likes helping others or not that could be a large sum of money for him.,It would be like a very vivid dream.  I enjoy that experience and it does not happen very often.
5f3ebd568c429614c0f595e8,No,Worse off,No,If they can't tell them apart what is the sense of having the original.,"Anytime taxes are raised, the taxpayers are worse off. Taxes raised rarely are lowered after an incident.",I would rather do things myself and know they real..
5720a9f6fd3a5200113c1891,Yes,Better off,Yes,"Because really it doesn't matter either way. There wasn't an indifferent option, so I just chose Yes for that reason.","Just because he cares about helping people and it's only temporary from what I read, so in that way it would be better off than worse off.","Just for the experience, I would do it. Why not? It would be awesome!"
5e8b89d0afcb1606e761ef7f,No,Worse off,No,The painting has lost its value and as such cannot reliably be sold at a price similar to the original if it is ever sold. ,"This is something that should be known to him so he can approve of it, even if it is known he would approve of it. I would prefer his free will be more in tact.",I feel like in part the essence would be stripped of what God created and I would rather be immersed in a reality that stems directly from the creation of God.
5dceeba4144b510411fb4566,No,Better off,No,"They have some art that they appreciate, and since the original was literally 1 in 1000, they probably assume that they have the fake.  I think the enjoyment from owning this drawing is both the appreciation of the drawing, the story of how it was made, and also the thrill of thinking that maybe, just maybe, you got the original.  Actually having the original in this case seems unnecessary. ","Even though John will not learn about the flood or the relief effort, John now lives in a world where people in Arkansas who are struggling because of massive flooding are receiving the help and services they need, which I believe will improve life generally, since everyone is so interconnected.  Additionally, since John is willing to contribute $100 to relief efforts, he has the means, and this tax increase will not negatively affect him. ","I just don't really believe that I should experience everything that I desire to experience.  I think that the limits on time and resources make the things that I choose to experience more meaningful, because part of the experience, for me, is the choice and the effort. "
628f572a2d1304a34b9e1a37,Yes,Better off,Yes,"If he knows it's original, then yes. At least he's aware.","Better, because he's helping his community.",I'd like to have such an experience at least once to know what it's like. It would be fun.
5d3522b6eac3d50017df02cb,Yes,Worse off,Yes,"Although there are a number of fake copies, it is still better to have the original one.",It makes John worse off. I think John would like to know the reason to increase taxs.,I would like to try the machine. It provides me experience that I could not have.
